-0.3432 -0.69737 1.70079 0.14559 -0.29677 0.41953 1.47025 -0.0946 -1.19249 2.65511 -0.43857 -1.16858 1.07761 -0.8995 -0.6685 1.81778 -1.51862 1.03559 -0.6454 0.36198 -0.28324 1.27168 -1.60563 -0.04371 2.33812 -1.19627 -1.33074 1.42496 0.40343 -0.73981 0.0791 0.53136 -0.45298 0.37183 -0.62023 0.29131 -1.17226 2.92658 -2.25919 0.72634 0.10244 2.00351 0.65762 -4.02214 -0.82902 3.34611 -3.19325 0.14294 0.12994 -2.56316 1.23912 0.49866 -0.41984 0.63715 -0.09754 -1.38807 1.52813 0.27427 0.74075 0.1583 -1.49189 1.46433 -1.33868 0.23542 0.73399 -2.59535 -0.77154 2.83378 -2.35086 1.25725 0.69042 1.07075 -2.61935 1.01754 -0.85059 0.13471 1.66119 -0.47463 0.10446 -0.99012 0.36292 0.7842 -0.84693 0.21578 -0.00681 -0.94592 -1.85248 1.7085 1.70492 -1.64159 -1.60413 0.10989 0.21723 -0.94463 0.3214 -0.88182 -1.75944 1.77873 -0.56688 0.32841 -0.64908 0.88437 -0.83164 1.67523 -1.0526 -0.74472 -2.51258 1.9743 1.16336 -1.78043 -1.13174 1.71698 -2.38369 1.21854 0.24684 0.93837 1.73258 -0.90883 -0.85437 -0.10455 -0.10762 -0.24448 0.27336 -0.44522 -0.21389 -0.93631 0.13436 0.33251 1.31341 -0.61773 -0.87565 1.406 -1.5361 -1.09843 1.16589 0.75012 -2.55199 0.18313 1.12985 0.90215 -2.17017 0.61527 0.52051 -0.72153 1.8909 0.83642 -0.85969 -1.34789 0.09586 0.62219 -1.94962 -0.44807 0.94903 0.26784 -1.53224 -1.08702 1.53618 -1.76679 -0.09058 1.76887 -1.28284 1.72965 -0.01308 -2.89923 3.5769 -2.69857 -0.82039 1.90953 -2.26577 -0.23424 2.82941 -0.41829 -1.0868 1.18343 -0.85085 0.11984 1.45075 1.08729 -0.31128 -0.60111 0.80102 -1.52322 1.26169 0.51921 -0.39548 -1.85799 0.67281 -1.69419 -0.32155 0.76585 1.23225 1.19487 -1.13091 2.39082 0.48801 -1.90329 1.16951 -0.75128 0.33314 -0.77602
-0.45939 -1.53822 4.36757 -3.2483 2.37776 -1.10944 -0.16834 -0.85085 -0.31139 0.89175 -1.07783 2.99771 -0.9858 -1.63309 0.12831 -1.41083 1.21724 0.88274 0.19682 -1.02538 1.30684 0.00268 -2.1336 2.24028 0.91495 -2.26092 0.67144 0.61321 0.15707 0.17585 0.8234 -0.42003 0.97679 -1.23716 -0.03393 -1.18596 -0.18589 0.17615 -1.87857 2.0793 0.17867 -0.67185 0.4417 1.61241 -0.16311 -0.17565 -0.72688 0.70111 -1.14774 -1.72194 1.82122 0.51833 0.05624 -0.7912 -0.05277 -0.47391 2.45289 -0.84379 -2.72159 0.972 -0.79953 -0.43789 0.39463 -0.19083 0.12058 -2.55424 0.69611 0.57975 1.76557 -1.30636 -2.17558 2.54959 -2.33415 -1.09247 1.26773 -0.64143 1.01036 -0.36078 1.42449 0.16574 1.02312 -1.91614 1.07078 2.71017 -1.04885 1.20332 -0.82417 0.88669 2.47321 -3.02874 0.5089 1.58811 -1.70182 -0.27178 -0.50671 -0.03558 0.44797 0.64035 0.6578 -2.88559 2.0973 1.06996 -2.43808 1.11416 0.99523 -1.24652 0.1673 -0.3474 1.23271 -1.49389 0.52071 -1.30475 0.03612 -0.17234 -1.13252 2.77301 -0.13142 -2.04391 0.89478 0.41875 0.65038 -2.36803 1.375 -0.11456 -0.12553 1.263 -1.80075 0.96497 2.24377 -2.01663 -0.15699 1.52025 -0.20893 -1.52616 2.325 0.63854 -1.39057 -0.40342 -1.39353 1.10895 -2.0984 -0.06948 3.39632 -0.47545 -1.60356 -0.04335 0.88278 1.28922 -2.3066 0.45227 1.51664 -0.88717 -0.90705 1.02527 -0.5533 -0.05558 1.09356 -0.5645 0.37467 -1.55664 -1.86141 2.94076 -1.97427 1.20181 -1.32565 1.15649 -2.15093 0.77318 -1.44183 1.00135 0.98415 1.14771 -0.67863 -0.15318 2.12349 -1.33485 0.25371 1.19426 -2.82242 -0.31022 0.98314 -1.77024 -0.05177 -0.95594 0.56531 0.41731 1.22404 -0.49386 -1.84263 3.5109 -1.79787 -1.81118 -0.1029 2.3334 -0.48171 -0.75718 -0.76445 0.69427 0.07597 -0.38656
-0.92695 0.83384 0.85172 0.86716 -1.724 -0.98127 3.05003 -2.5887 -0.38301 0.5467 -0.84046 2.41667 -0.37636 -0.57603 -0.41543 0.21236 -1.89548 -0.62959 0.82287 0.0967 -0.35113 -1.2732 0.75647 0.12263 -1.83642 0.37283 -0.33663 -1.08694 -0.36026 2.88329 -2.53182 0.41949 0.6767 -1.26607 -0.48358 -0.61069 -0.14872 2.08304 -1.82378 -0.7515 1.21255 0.90111 -0.21783 -0.33324 -0.1062 0.84648 -2.69557 0.44805 1.68302 1.62604 -1.85277 -0.77421 2.14902 0.3127 0.64551 -1.17161 -1.49084 0.86483 0.39221 -1.10805 -0.08502 -0.84413 0.72272 -0.23074 -1.29918 -0.13624 1.56582 -1.38524 -1.01699 3.7099 -2.52908 1.06106 -2.4463 0.70707 -0.67743 0.90539 -2.11473 -1.05593 -0.23684 -0.15829 0.09781 2.3968 -1.88623 0.84399 1.64679 -1.61951 -0.21142 -0.08135 0.14875 -0.2119 2.51206 -0.19339 -0.01842 0.98563 -0.50788 2.22933 -0.15182 -1.74742 1.44572 0.96891 -1.47123 1.29386 -1.00586 0.15457 -1.77736 -1.01971 -0.73519 -0.24555 1.73236 -0.7165 -0.51854 1.28329 -2.09589 1.1016 1.58821 -0.33051 -0.3175 -0.87231 2.85558 -1.89833 0.82056 1.32407 0.14648 -1.31075 0.87197 0.84384 -1.74625 0.23612 0.57178 1.20014 -0.53944 -1.65019 2.78617 0.61874 0.16128 -0.97872 0.95589 -0.37511 0.15828 1.8231 -1.5094 -0.33732 1.96112 -1.4369 0.41611 -0.4523 -2.72976 0.5506 4.14979 -3.07988 -0.78419 3.529 -2.9155 -0.18563 1.41248 -2.75046 1.54797 0.65131 -0.40608 -1.32335 1.84117 -1.25273 1.46497 -1.49785 -0.87935 -0.23955 0.38068 -0.67509 0.27528 1.12776 0.05882 -1.78853 2.82399 -1.88135 0.80286 -1.3787 0.33312 0.05047 -0.38112 0.4425 -0.27644 -0.16379 -1.53894 1.81344 -0.31066 1.82602 0.93085 -0.6537 -1.77687 1.5785 -0.50221 -0.80189 0.08272 0.75773 -1.76766 1.46454 0.0707 0.06484 -1.1273 -0.16309
1.19739 -1.17199 0.68382 1.47662 -1.68171 1.36905 -1.25236 0.76306 -0.31535 0.08096 -0.38308 1.82703 -2.89015 2.34971 -0.65569 -0.57481 0.82097 -0.2875 1.2214 1.5761 -0.73485 -1.07891 -0.3427 1.08297 0.14464 -0.89942 0.46796 -0.05189 -1.20169 1.93666 -1.69597 0.34962 -1.07286 1.05473 -2.22403 3.75543 -1.54846 0.96114 0.05311 0.46456 0.92872 -0.70616 -1.16573 1.68731 -1.12516 -0.67822 1.442 0.21054 1.12408 -1.12676 0.70857 -0.28689 0.15822 1.86067 -2.32436 0.53963 -1.04851 -0.58648 -0.21588 2.10648 0.44422 -3.08308 1.35026 -0.37112 0.45844 -1.1834 -0.53657 -1.05864 -0.55376 1.38876 -1.66826 -1.57967 1.52766 0.92449 -1.58749 0.69511 0.8159 0.83313 -2.12537 1.23693 0.71262 0.50122 -1.01127 0.29049 -0.7062 0.04809 1.39351 0.69912 -0.08883 0.08734 -0.35593 -0.33948 -2.25272 0.54605 0.9286 -1.40508 -0.54201 -1.18953 0.46655 1.36139 -0.45366 -2.10559 1.96653 -0.27007 0.96473 -0.23002 0.80378 -1.277 -0.0281 2.81571 1.82734 -2.07488 -0.58471 1.99512 0.57256 -2.29724 2.32214 0.52731 -1.2948 0.43018 0.20055 0.6266 -0.86019 0.20724 0.00923 0.56948 -0.15386 0.903 -1.51743 0.64268 -1.99784 0.52646 1.0218 -0.09107 -0.35229 0.93747 -1.48565 -0.89942 0.76733 -0.08789 -0.81804 -1.60425 1.40468 -1.03918 -0.62983 1.07385 1.05184 -2.68636 1.66042 -0.15724 -1.97841 3.87156 -3.24114 -0.74009 3.44305 -2.62873 -0.60316 2.12462 -0.71989 0.73744 0.87913 0.45425 -0.95989 0.88159 -0.8354 0.2585 0.6761 0.09544 -1.9326 1.80702 1.42613 -1.27603 -0.7727 1.82901 1.59106 -2.71746 0.12374 -0.18435 0.30756 0.02649 -2.54641 0.64877 0.38582 0.38539 -1.29566 -1.5807 3.73841 -0.40609 -1.31533 0.9218 -0.75157 0.23074 0.2822 0.20014 0.07345 0.25199 -0.71394 -1.21568 1.77232 -1.38767
-1.80728 1.43662 0.05379 -1.72325 1.18452 -0.99893 0.25466 1.11971 -0.69319 0.91744 2.11053 -3.56254 2.20009 -1.89225 -0.53969 -1.09776 0.85153 1.86396 -2.53413 0.38068 1.99191 -2.76023 -1.48882 -0.56578 -0.24996 0.36624 -0.0423 -0.73412 1.35687 -0.06574 -2.33253 -0.05388 0.65808 0.57725 -0.44174 0.80062 1.16783 1.09887 -0.05603 0.63526 2.27427 0.76716 -0.99602 0.47827 -0.92863 0.71819 0.11429 0.76546 -1.03946 0.85471 -0.36355 0.01483 -0.10482 0.24097 -1.04968 -1.54348 -1.57784 2.13282 0.95611 -1.5228 1.81461 -0.12112 1.42747 -1.49958 0.96583 -2.01656 1.55962 -1.24311 0.85714 -1.47867 1.36832 -0.89047 -0.02339 -0.8985 -1.32896 0.86422 -0.75977 1.36669 -1.6646 -1.34321 -0.23029 1.26869 -1.05167 -1.05601 -0.8604 1.14892 -2.23152 3.30495 -2.8979 0.12315 0.62311 -1.6253 0.85626 0.08023 1.10921 1.27502 -1.32079 0.56922 0.02869 -1.95659 0.8276 -0.12918 0.93672 -1.25591 -2.71087 1.92061 -0.65235 -0.78509 0.18018 -0.91289 0.08625 0.26541 0.77794 -0.04144 1.38851 -0.49417 0.23721 1.17936 -1.51609 -2.06169 1.31784 -0.63575 0.93825 -3.92769 1.82583 1.26431 -2.64175 2.45588 -0.74936 -2.29233 1.85484 -0.88533 1.13831 0.44587 -1.07703 0.05448 1.63408 0.0617 -1.74241 1.91674 0.93574 -0.87957 -0.56564 1.59622 -0.80384 1.14432 1.53402 -0.58927 0.11713 1.80421 -1.05606 -0.63574 0.14642 0.56812 -0.71945 -1.39042 1.72636 -1.10413 1.50218 -1.56547 0.7808 0.671 -1.14088 0.63619 1.82125 -2.75315 0.55321 -0.50746 -0.73417 1.38542 1.84263 0.76146 -0.76199 -1.23866 0.43099 2.1767 -0.73921 -0.11794 -0.13182 -0.96518 3.57241 -1.17952 -2.3329 3.23119 -0.53512 0.49643 -0.89799 0.00061 -0.54152 -0.44948 -1.9146 0.44078 -0.90376 0.61889 0.13478 -0.70269 0.60144 2.67989 -0.29282 -0.85742
1.66019 -0.27057 -0.79833 -0.03814 -0.49832 1.1313 0.42504 -0.95133 0.45609 -0.60628 0.67592 -0.11571 -1.36031 1.80486 -0.43003 0.45117 0.03697 -1.19995 1.73452 0.23935 -2.0093 2.90342 -0.4374 -1.14417 0.05402 0.75062 -0.29357 -1.97707 -0.12902 2.48972 0.84828 -3.05547 2.36562 -0.87289 -2.56916 -0.98007 -0.53992 0.22813 1.83497 -3.42357 2.63438 2.25441 -3.56343 3.7411 1.3703 0.0674 -1.07135 0.84388 0.57561 0.04244 0.15274 0.36931 -0.40076 -0.64281 0.71123 1.18682 -0.8064 -1.67916 0.07426 1.32044 -0.26125 0.15725 -0.7397 1.3895 -0.62612 -0.52283 1.87773 -1.10052 1.05336 -1.91831 -1.38967 1.28787 0.72863 -0.46461 -1.17268 -1.55096 2.58335 0.32079 -2.06574 -0.4882 -1.52432 2.48785 -2.91753 1.54245 -0.47895 0.12994 0.6376 -0.08153 -1.2391 0.40162 1.52214 -2.57307 -0.58903 -0.15035 2.29574 -0.811 -0.72312 0.67923 -0.50713 -1.51572 -0.08379 -1.30817 0.19376 -0.98145 -1.97939 0.88781 0.83182 0.67896 -0.55247 0.69356 0.04616 -1.90725 -0.03803 0.4846 0.54389 -0.15055 -0.56285 -0.13264 3.08538 -0.36905 -1.63452 1.43831 2.36692 -1.69144 -1.10401 0.73317 -1.99777 0.37097 -0.79972 3.37844 -1.90691 1.84527 -2.05307 -2.21288 2.84123 -0.13242 -0.0213 0.50404 0.0373 -1.76136 0.69062 1.18169 -1.40421 0.78614 0.63879 -1.0404 1.10833 -2.22701 -0.8531 1.44874 0.80499 -1.48318 -0.30505 -2.32166 0.19844 0.53319 -1.46678 0.64757 0.32786 0.08137 -0.48482 0.14362 1.25865 -1.87289 1.25999 1.22565 -0.7777 0.24131 2.23452 -2.41318 -0.29598 2.51644 -0.42034 0.52806 -0.42327 -0.62892 0.41234 0.15226 -0.91326 0.20599 -0.09062 -1.23278 1.46194 -0.57669 -1.0939 -0.50158 0.92698 -0.66709 -2.52504 0.83472 2.44115 -1.13969 -0.29726 -1.02413 0.15227 1.36838 -0.3896 1.09408 1.03243 -0.05183
0.99302 -2.49467 1.72535 -2.14755 1.792 1.8405 -1.3493 -0.52352 -0.19195 1.22298 -0.51276 1.44238 0.51178 -0.20573 -1.09083 2.87558 -1.27941 0.98429 0.94545 2.6869 -1.37663 1.78753 -2.15086 0.20443 0.0498 -0.13962 2.06416 -0.95267 -1.06534 -0.39969 -1.28337 3.55092 -0.34265 -2.57342 2.35029 0.26293 -1.78645 0.9044 1.04876 -1.17423 -1.05128 -1.38943 1.13988 -0.23068 0.625 1.57613 -3.88602 2.30164 -2.04125 -1.86034 2.19866 0.59882 -1.22014 0.27987 1.01415 2.2747 -2.80547 2.14837 -0.48635 -1.3488 -0.70292 0.71442 -0.05806 1.6783 -0.42131 -0.10505 0.52788 -1.9773 1.62936 -0.45885 1.00593 -0.6931 -2.59911 0.71914 1.30295 0.89028 0.75517 1.04846 1.31072 0.06096 1.52551 -0.54114 0.23974 -1.83047 0.11311 1.25602 0.96438 -0.41673 0.20422 0.43704 -0.34043 -0.21293 0.32562 -0.85118 1.18573 0.47837 0.05388 -0.99686 1.03847 -1.06327 0.9646 -1.75838 0.14105 1.1733 -1.1282 -0.30943 -0.8001 -0.02769 0.39385 -2.00602 -0.93495 3.08027 -2.86476 1.45295 -1.02435 1.1256 2.1279 -1.72486 -0.41459 1.92828 -1.52885 0.88025 1.35176 -2.53246 2.01446 -0.10137 -1.46445 1.32122 -1.09526 -1.55491 0.25764 0.74442 -3.09875 2.23653 -0.06364 -1.26445 0.77302 -0.31877 0.32891 -1.61797 1.99866 0.15712 2.27303 0.70113 -1.49308 -0.35334 0.97847 -1.55812 0.81635 0.2625 0.03602 -1.60141 -1.0178 2.7926 -2.54563 1.52119 0.20074 -1.07951 0.56032 -1.21579 0.0871 1.27098 -0.59811 2.03982 1.87394 -1.51107 0.85502 -1.17473 0.63764 -1.85937 -0.37335 0.80148 -0.95417 1.06707 -0.53851 -0.76526 -0.39814 0.18433 0.28298 -1.46376 0.11414 -0.60079 2.19887 -3.291 -1.24458 1.62073 -2.53408 -1.12718 1.78351 -0.51587 -0.38412 -0.56035 -0.90333 0.88164 -0.17052 -0.0568 -0.77329 -0.69435 -1.34319 0.11961
0.54223 0.91482 -1.78668 -1.42231 0.94515 -0.54893 0.93634 0.52683 -0.19332 -1.47674 1.66422 -0.42811 -1.03306 0.42629 1.76643 -1.10081 2.33702 -0.22527 -3.19194 2.32466 -0.39099 -1.55069 1.53007 0.13935 -1.06812 0.72976 0.85383 -1.07305 0.62249 -0.66494 -0.56959 -0.48931 -0.58905 1.49418 0.72822 0.47292 -0.7131 -0.0663 -0.25968 1.27848 -1.31685 -0.43259 -0.10999 -2.30554 0.41215 1.7893 -0.27424 0.09172 0.14265 1.36787 1.33593 -0.67836 -3.1172 1.47344 0.22757 -1.76148 1.20138 0.23671 -0.63916 0.58271 0.39494 0.33062 0.88732 -2.03197 -0.90769 2.72488 -0.92703 -1.14875 2.32199 -0.54559 1.30175 0.67789 1.20553 0.21694 -2.42484 2.02049 1.61407 -1.95496 0.35856 0.63286 -1.39385 1.22062 -1.30678 -1.26389 -1.60871 2.24487 -0.50141 -0.6905 0.25474 1.63739 -3.44106 2.67534 -0.51839 -0.10744 0.95628 2.27247 -0.14051 -0.56883 0.24611 -0.45264 0.83878 -1.66643 2.20114 0.51308 -3.99677 0.33758 -0.7076 0.51051 0.31608 -3.0723 2.87444 1.0543 0.26139 -2.4783 2.05854 -0.8952 1.5366 -1.19458 -1.54431 3.07068 -2.59255 0.18834 2.63514 -2.65289 2.11317 0.30815 0.36221 -1.58827 1.79761 1.47727 -1.42707 0.10176 -0.10646 -0.87571 0.62527 0.38221 -1.03776 -0.50596 -0.08428 -1.41786 1.35435 0.58159 0.02866 -1.26476 -0.45642 -0.76612 1.34885 0.37383 0.36806 -1.30504 1.24145 -0.22921 0.43691 0.31318 0.87952 1.20766 0.84231 -0.99333 -0.53977 2.64404 -0.71691 -0.1946 -1.50522 4.08011 -1.70451 -1.60022 0.53229 2.90295 -2.21568 0.82088 3.27559 -1.38301 -0.00868 1.2127 -0.18278 -0.60411 0.62516 0.63816 0.03721 -1.1917 -1.12417 -0.32136 1.02053 -2.49067 0.06257 2.03775 -0.41667 -0.89846 -0.0747 0.85922 -0.46071 0.2094 -0.46539 -0.66897 0.10962 0.3581 0.67982 -0.46302 0.6509 -0.4268
0.98559 2.25658 -0.94377 1.83651 -1.13182 -1.76338 3.3545 -1.72938 0.42299 0.45483 0.27716 2.26616 -1.88771 1.15473 -0.33683 0.96423 -1.35664 1.39242 -0.29439 1.02558 -0.04795 -0.73385 1.03066 0.79829 -1.11482 1.05359 -1.13549 1.76819 -3.37311 0.85842 -0.93352 0.55318 1.95449 -2.25372 -0.13815 1.84752 -1.12384 0.04066 -2.15376 2.9362 -1.16624 -0.60113 0.4954 -0.5696 -0.2448 1.94369 -0.63985 -3.58918 1.72508 1.05562 -1.02858 0.52676 -1.00431 -0.32576 -0.62169 1.97463 -2.67276 0.20901 0.41722 -2.04774 -0.2171 0.35317 1.47693 -1.85013 3.00976 -1.33318 -0.06371 0.148 1.49434 -1.61666 -0.30001 -0.1824 -1.09496 0.8868 0.7659 0.41915 -0.61131 -0.60781 0.69038 1.19856 -1.91242 1.17242 -1.37839 0.62144 -0.08532 -0.41369 2.77886 -2.72127 2.28316 0.38926 -1.26208 1.72665 -2.35364 1.61124 -0.57674 -0.10448 -0.74497 3.17003 -0.51147 -2.01942 2.51537 0.60386 -1.28694 1.39836 0.31462 -1.47237 2.20789 -1.5219 -1.04707 -0.16703 -1.43479 -2.43208 3.14569 -0.8138 -0.13281 -0.34108 -0.83361 -0.04215 0.36093 0.28331 -0.84227 1.02156 0.04678 0.34827 -0.10163 1.91133 0.19112 -2.01584 0.31287 0.88994 -1.56386 0.11066 -0.13515 2.33871 -1.92215 0.3721 2.65138 -2.97135 -0.61625 1.14499 -2.73143 -0.4094 -0.10881 0.68072 0.77062 0.11986 0.0592 0.36844 -1.4858 -0.82707 3.7363 -2.98225 0.97662 1.28394 -1.75235 0.77477 -0.66471 0.94413 -0.50734 2.12706 -1.42892 -1.99737 -0.68062 2.08883 -1.3227 -1.82728 0.20627 -1.08477 0.37999 -0.60302 1.17164 1.76674 -3.51097 1.56608 0.59361 -2.01587 -0.49445 0.62036 1.55067 -0.56355 -0.13545 -0.19273 2.64109 -1.97232 0.40185 1.64525 -2.51378 0.07854 1.74808 -0.95472 -0.51523 1.90124 -4.37559 0.06879 0.78144 1.35251 -1.3507 1.49286 -0.53725 -1.49376
-2.12785 -0.83977 1.43399 -0.40657 1.26476 0.97578 -0.67755 -0.24902 1.10833 -1.10577 0.68571 -0.21 -1.60711 0.92618 1.54011 0.6125 0.21034 -0.4773 1.6564 -0.54694 -0.95926 -0.253 0.49268 -0.57871 -0.04204 -2.36522 0.44541 0.26218 -0.68598 -0.97632 -1.68822 2.31326 -1.24186 -1.03651 -0.93468 1.85022 -2.35853 -0.8077 1.77346 -0.30598 -0.67511 3.01392 -1.00685 -0.9545 0.28618 -1.13596 1.39513 -0.88342 0.29159 -1.41195 1.42772 -3.45715 -0.27264 -0.36064 -0.11544 0.41246 0.96106 -0.46967 1.43489 -1.62074 1.51786 0.28713 -0.97605 1.36213 -1.59704 0.00788 -0.36126 0.08474 1.72254 -3.30775 0.98704 0.06045 -0.51501 -1.70361 1.03447 1.03547 -1.71937 -1.37528 1.49357 -1.36583 -0.65117 -0.06373 0.14159 0.72837 0.79261 0.35741 -0.65649 0.78625 -0.41023 -1.78693 1.55415 1.20071 -0.91479 -0.07717 -0.7666 1.75161 0.44222 -1.11545 0.343 1.8756 -0.52164 0.11237 1.35031 0.49439 0.75802 -1.39837 0.12696 0.59049 -1.96567 3.54706 -1.14804 -1.06268 1.6025 -0.17005 0.87802 -0.2184 -0.53604 0.80897 -1.19716 -0.55102 0.2677 -0.82225 0.79128 0.4533 -2.56958 2.22823 1.6836 -0.46846 0.18907 -0.27597 -0.22666 1.19097 -1.88318 0.87311 2.09067 -0.98069 -0.66522 -0.36523 1.23011 0.02155 -1.49519 1.34649 1.24289 -1.57913 2.31896 0.07454 -1.20857 -0.72673 -0.56855 0.07142 0.6585 -0.05295 0.19399 0.42454 -1.53947 2.20367 1.31724 0.58383 -1.31378 -0.93504 0.43377 -1.55654 1.30373 -0.35234 -1.06505 -0.37038 1.4747 1.32993 -3.04528 1.48372 2.86286 -6.67234 0.88303 3.82617 -3.53573 1.27738 3.05927 -2.31223 1.47704 -0.09923 -0.22784 2.11045 -3.04794 -0.1564 2.36807 -0.63953 0.43593 0.50498 -0.70409 0.09079 0.91403 0.45171 -2.06956 1.61806 -2.48221 0.0355 2.43393 -1.52057 -0.09793 0.79416
